Description	ID	lycopersicum	appendiculatum	inflata	tuberosum	sinuosa	axillaris	attenuata
OG0021942	OG0021942	0	1	0	0	1	0	0
OG0021943	OG0021943	0	1	0	0	1	0	0
OG0021944	OG0021944	0	0	0	1	1	0	0
OG0021945	OG0021945	0	1	0	0	1	0	0
OG0021946	OG0021946	0	0	1	0	1	0	0
OG0021947	OG0021947	0	0	0	1	1	0	0
OG0021948	OG0021948	1	0	0	0	1	0	0
OG0021949	OG0021949	0	0	0	1	1	0	0
OG0021950	OG0021950	1	0	0	0	1	0	0
OG0021951	OG0021951	0	0	0	1	1	0	0
OG0021952	OG0021952	0	1	0	0	1	0	0
OG0021953	OG0021953	1	0	0	0	1	0	0
OG0021954	OG0021954	0	1	0	0	1	0	0
OG0021955	OG0021955	0	0	0	1	1	0	0
OG0021956	OG0021956	0	0	0	0	1	1	0
OG0021957	OG0021957	0	0	0	1	1	0	0
OG0021958	OG0021958	0	0	1	0	1	0	0
OG0021959	OG0021959	0	1	0	0	1	0	0
OG0021961	OG0021961	1	0	0	0	1	0	0
OG0021962	OG0021962	0	0	0	1	1	0	0
OG0021963	OG0021963	0	0	0	1	1	0	0
OG0021964	OG0021964	0	1	0	0	1	0	0
OG0021965	OG0021965	0	1	0	0	1	0	0
OG0021967	OG0021967	0	1	0	0	1	0	0
OG0021968	OG0021968	0	0	0	1	1	0	0
OG0021970	OG0021970	0	0	0	1	1	0	0
OG0021971	OG0021971	0	0	0	0	1	0	1
OG0021972	OG0021972	0	0	0	0	1	1	0
OG0021973	OG0021973	0	0	0	0	1	0	1
OG0021974	OG0021974	0	0	0	1	1	0	0
OG0021975	OG0021975	0	0	0	1	1	0	0
OG0021976	OG0021976	0	0	0	1	1	0	0
OG0021977	OG0021977	0	1	0	0	1	0	0
OG0021978	OG0021978	0	0	0	1	1	0	0
OG0021979	OG0021979	0	0	0	1	1	0	0
OG0021980	OG0021980	0	0	0	1	1	0	0
OG0021981	OG0021981	0	1	0	0	1	0	0
OG0021982	OG0021982	1	0	0	0	1	0	0
OG0021983	OG0021983	0	0	0	1	1	0	0
OG0021984	OG0021984	0	0	0	0	1	1	0
OG0021985	OG0021985	0	0	0	1	1	0	0
OG0021986	OG0021986	0	0	0	0	1	0	1
OG0021987	OG0021987	0	1	0	0	1	0	0
OG0021988	OG0021988	0	0	0	0	1	1	0
OG0021989	OG0021989	0	0	0	1	1	0	0
OG0021990	OG0021990	0	1	0	0	1	0	0
OG0021991	OG0021991	0	0	0	1	1	0	0
OG0021992	OG0021992	0	1	0	0	1	0	0
OG0021993	OG0021993	0	0	0	1	1	0	0
OG0021994	OG0021994	0	0	0	1	1	0	0
OG0021995	OG0021995	0	0	0	1	1	0	0
OG0021996	OG0021996	0	0	0	0	1	0	1
OG0021997	OG0021997	0	0	0	1	1	0	0
OG0021998	OG0021998	0	0	1	0	1	0	0
OG0021999	OG0021999	0	0	1	0	1	0	0
OG0022000	OG0022000	0	1	0	0	1	0	0
OG0022001	OG0022001	0	0	1	0	1	0	0
OG0022002	OG0022002	0	0	0	1	1	0	0
OG0022003	OG0022003	1	0	0	0	1	0	0
OG0022004	OG0022004	0	1	0	0	1	0	0
OG0022005	OG0022005	0	1	0	0	1	0	0
OG0022006	OG0022006	0	1	0	0	1	0	0
OG0022007	OG0022007	0	0	0	1	1	0	0
OG0022008	OG0022008	1	0	0	0	1	0	0
OG0022009	OG0022009	0	0	0	1	1	0	0
OG0022010	OG0022010	0	1	0	0	1	0	0
OG0022011	OG0022011	0	0	0	0	1	0	1
OG0022012	OG0022012	0	0	1	0	1	0	0
OG0022013	OG0022013	1	0	0	0	1	0	0
OG0022014	OG0022014	0	0	1	0	1	0	0
OG0022015	OG0022015	0	1	0	0	1	0	0
OG0022016	OG0022016	1	0	0	0	1	0	0
OG0022017	OG0022017	1	0	0	0	1	0	0
OG0022018	OG0022018	0	1	0	0	1	0	0
OG0022019	OG0022019	0	1	0	0	1	0	0
OG0022020	OG0022020	0	0	0	1	1	0	0
OG0022021	OG0022021	0	0	0	0	1	0	1
OG0022022	OG0022022	0	0	0	1	1	0	0
OG0022023	OG0022023	0	1	0	0	1	0	0
OG0022024	OG0022024	0	1	0	0	1	0	0
OG0022025	OG0022025	0	0	0	0	1	0	1
OG0022026	OG0022026	0	0	0	0	1	1	0
OG0022027	OG0022027	0	1	0	0	1	0	0
OG0022028	OG0022028	0	0	0	0	1	0	1
OG0022029	OG0022029	1	0	0	0	1	0	0
OG0022030	OG0022030	0	0	0	1	1	0	0
OG0022031	OG0022031	0	1	0	0	1	0	0
OG0022032	OG0022032	0	0	0	1	1	0	0
OG0022033	OG0022033	0	0	0	1	1	0	0
OG0022034	OG0022034	0	0	0	1	1	0	0
OG0022035	OG0022035	1	0	0	0	1	0	0
OG0022036	OG0022036	0	1	0	0	1	0	0
OG0022037	OG0022037	0	0	0	1	1	0	0
OG0022038	OG0022038	0	1	0	0	1	0	0
OG0022039	OG0022039	0	0	1	0	1	0	0
OG0022040	OG0022040	0	0	0	1	1	0	0
OG0022041	OG0022041	1	0	0	0	1	0	0
OG0022042	OG0022042	1	0	0	0	1	0	0
OG0022043	OG0022043	0	0	0	1	1	0	0
OG0022044	OG0022044	0	0	0	1	1	0	0
OG0022045	OG0022045	0	1	0	0	1	0	0
OG0022046	OG0022046	0	1	0	0	1	0	0
OG0022047	OG0022047	1	0	0	0	1	0	0
OG0022048	OG0022048	1	0	0	0	1	0	0
OG0022049	OG0022049	0	0	0	1	1	0	0
OG0022050	OG0022050	0	0	0	1	1	0	0
OG0022051	OG0022051	0	0	0	1	1	0	0
OG0022052	OG0022052	0	1	0	0	1	0	0
OG0022053	OG0022053	0	1	0	0	1	0	0
OG0022054	OG0022054	0	1	0	0	1	0	0
OG0022055	OG0022055	0	0	0	0	1	0	1
OG0022056	OG0022056	0	1	0	0	1	0	0
OG0022057	OG0022057	0	0	0	1	1	0	0
OG0022058	OG0022058	1	0	0	0	1	0	0
OG0022059	OG0022059	1	0	0	0	1	0	0
OG0022060	OG0022060	0	1	0	0	1	0	0
OG0022061	OG0022061	0	0	0	0	1	0	1
OG0022062	OG0022062	0	0	0	1	1	0	0
OG0022063	OG0022063	0	1	0	0	1	0	0
OG0022064	OG0022064	0	1	0	0	1	0	0
OG0022065	OG0022065	1	0	0	0	1	0	0
OG0022066	OG0022066	0	1	0	0	1	0	0
OG0022067	OG0022067	0	1	0	0	1	0	0
OG0022068	OG0022068	0	0	0	0	1	0	1
OG0022069	OG0022069	1	0	0	0	1	0	0
OG0022070	OG0022070	0	0	0	1	1	0	0
OG0022071	OG0022071	0	1	0	0	1	0	0
OG0022072	OG0022072	0	0	0	0	1	1	0
OG0022073	OG0022073	0	1	0	0	1	0	0
OG0022074	OG0022074	0	0	1	0	1	0	0
OG0022075	OG0022075	0	1	0	0	1	0	0
OG0022076	OG0022076	0	1	0	0	1	0	0
OG0022077	OG0022077	0	0	0	1	1	0	0
OG0022078	OG0022078	0	0	0	1	1	0	0
OG0022079	OG0022079	0	0	0	1	1	0	0
OG0022080	OG0022080	0	1	0	0	1	0	0
OG0022081	OG0022081	0	1	0	0	1	0	0
OG0022082	OG0022082	0	1	0	0	1	0	0
OG0022083	OG0022083	0	0	0	1	1	0	0
OG0022084	OG0022084	0	0	0	1	1	0	0
OG0022085	OG0022085	0	0	1	0	1	0	0
OG0022086	OG0022086	0	1	0	0	1	0	0
OG0022087	OG0022087	0	0	1	0	1	0	0
OG0022088	OG0022088	0	0	0	0	1	0	1
OG0022089	OG0022089	0	1	0	0	1	0	0
OG0022090	OG0022090	0	0	0	0	1	0	1
OG0022091	OG0022091	0	1	0	0	1	0	0
OG0022093	OG0022093	0	0	0	1	1	0	0
OG0022094	OG0022094	0	0	0	1	1	0	0
OG0022095	OG0022095	0	1	0	0	1	0	0
OG0022096	OG0022096	0	0	0	0	1	0	1
OG0022097	OG0022097	0	1	0	0	1	0	0
OG0022098	OG0022098	1	0	0	0	1	0	0
OG0022099	OG0022099	0	0	0	0	1	0	1
OG0022100	OG0022100	0	0	0	0	1	0	1
OG0022101	OG0022101	0	0	0	1	1	0	0
OG0022102	OG0022102	0	0	0	1	1	0	0
OG0022103	OG0022103	0	0	0	0	1	1	0
OG0022104	OG0022104	0	0	0	0	1	0	1
OG0022105	OG0022105	0	0	1	0	1	0	0
OG0022106	OG0022106	0	1	0	0	1	0	0
OG0022107	OG0022107	0	0	0	0	1	0	1
OG0022108	OG0022108	0	0	0	1	1	0	0
OG0022109	OG0022109	0	0	0	1	1	0	0
OG0022110	OG0022110	0	1	0	0	1	0	0
OG0022111	OG0022111	0	0	1	0	1	0	0
OG0022112	OG0022112	0	0	0	1	1	0	0
OG0022113	OG0022113	0	1	0	0	1	0	0
OG0022114	OG0022114	0	1	0	0	1	0	0
OG0022115	OG0022115	0	1	0	0	1	0	0
OG0022116	OG0022116	0	0	0	1	1	0	0
OG0022117	OG0022117	0	1	0	0	1	0	0
OG0022118	OG0022118	0	0	0	0	1	0	1
OG0022119	OG0022119	0	1	0	0	1	0	0
OG0022120	OG0022120	0	1	0	0	1	0	0
OG0022121	OG0022121	0	1	0	0	1	0	0
OG0022122	OG0022122	0	1	0	0	1	0	0
OG0022123	OG0022123	0	0	0	1	1	0	0
OG0022124	OG0022124	0	0	1	0	1	0	0
OG0022125	OG0022125	0	0	0	1	1	0	0
OG0022126	OG0022126	1	0	0	0	1	0	0
OG0022127	OG0022127	1	0	0	0	1	0	0
OG0022128	OG0022128	0	0	0	1	1	0	0
OG0022129	OG0022129	0	1	0	0	1	0	0
OG0022130	OG0022130	0	0	0	1	1	0	0
OG0022131	OG0022131	0	0	0	0	1	0	1
OG0022132	OG0022132	0	0	0	1	1	0	0
OG0022133	OG0022133	0	0	0	1	1	0	0
OG0022134	OG0022134	0	0	0	1	1	0	0
OG0022135	OG0022135	0	0	0	0	1	0	1
OG0022136	OG0022136	0	0	0	0	1	0	1
OG0022137	OG0022137	0	0	0	0	1	0	1
OG0022138	OG0022138	0	1	0	0	1	0	0
OG0022139	OG0022139	0	1	0	0	1	0	0
OG0022140	OG0022140	0	0	0	1	1	0	0
OG0022141	OG0022141	0	1	0	0	1	0	0
OG0022142	OG0022142	1	0	0	0	1	0	0
OG0022143	OG0022143	0	0	0	0	1	0	1
OG0022144	OG0022144	0	0	0	1	1	0	0
OG0022145	OG0022145	0	0	0	0	1	0	1
OG0022146	OG0022146	1	0	0	0	1	0	0
OG0022147	OG0022147	0	0	0	1	1	0	0
OG0022148	OG0022148	1	0	0	0	1	0	0
OG0022149	OG0022149	1	0	0	0	1	0	0
OG0022150	OG0022150	1	0	0	0	1	0	0
OG0022151	OG0022151	1	0	0	0	0	0	1
OG0022152	OG0022152	0	0	1	0	0	0	1
OG0022153	OG0022153	0	1	0	0	0	0	1
OG0022154	OG0022154	0	0	0	0	0	1	1
OG0022155	OG0022155	0	1	0	0	0	0	1
OG0022156	OG0022156	0	0	0	0	0	1	1
OG0022157	OG0022157	0	0	0	1	0	0	1
OG0022158	OG0022158	1	0	0	0	0	0	1
OG0022159	OG0022159	0	0	1	0	0	0	1
OG0022160	OG0022160	0	0	1	0	0	0	1
OG0022161	OG0022161	0	1	0	0	0	0	1
OG0022162	OG0022162	0	0	1	0	0	0	1
OG0022163	OG0022163	0	1	0	0	0	0	1
OG0022164	OG0022164	1	0	0	0	0	0	1
OG0022165	OG0022165	0	0	1	0	0	0	1
OG0022166	OG0022166	0	0	0	0	0	1	1
OG0022167	OG0022167	0	0	1	0	0	0	1
OG0022168	OG0022168	0	1	0	0	0	0	1
OG0022169	OG0022169	0	0	0	1	0	0	1
OG0022170	OG0022170	1	0	0	0	0	0	1
OG0022172	OG0022172	0	0	0	1	0	0	1
OG0022173	OG0022173	0	0	1	0	0	0	1
OG0022174	OG0022174	1	0	0	0	0	0	1
OG0022175	OG0022175	0	1	0	0	0	0	1
OG0022176	OG0022176	0	0	1	0	0	0	1
OG0022177	OG0022177	0	0	0	1	0	0	1
OG0022178	OG0022178	0	0	0	1	0	0	1
OG0022179	OG0022179	0	0	0	0	0	1	1
OG0022180	OG0022180	0	0	0	0	0	1	1
OG0022181	OG0022181	0	0	0	1	0	0	1
OG0022182	OG0022182	0	0	1	0	0	0	1
OG0022183	OG0022183	0	1	0	0	0	0	1
OG0022184	OG0022184	0	0	1	0	0	0	1
OG0022185	OG0022185	0	0	0	1	0	0	1
OG0022186	OG0022186	1	0	0	0	0	0	1
OG0022187	OG0022187	1	0	0	0	0	0	1
OG0022188	OG0022188	0	0	0	1	0	0	1
OG0022189	OG0022189	0	0	1	0	0	0	1
OG0022190	OG0022190	0	0	0	0	0	1	1
OG0022191	OG0022191	1	0	0	0	0	0	1
OG0022192	OG0022192	0	0	0	0	0	1	1
OG0022193	OG0022193	0	0	0	0	0	1	1
OG0022194	OG0022194	0	0	0	0	0	1	1
OG0022195	OG0022195	0	0	1	0	0	0	1
OG0022196	OG0022196	1	0	0	0	0	0	1
OG0022197	OG0022197	1	0	0	0	0	0	1
OG0022198	OG0022198	1	0	0	0	0	0	1
OG0022199	OG0022199	0	1	0	0	0	0	1
OG0022200	OG0022200	0	0	0	0	0	1	1
OG0022201	OG0022201	0	0	0	1	0	0	1
OG0022202	OG0022202	0	0	1	0	0	0	1
OG0022203	OG0022203	0	0	0	0	0	1	1
OG0022204	OG0022204	1	0	0	0	0	0	1
OG0022205	OG0022205	0	0	0	0	0	1	1
OG0022206	OG0022206	0	0	0	0	0	1	1
OG0022207	OG0022207	0	0	1	0	0	0	1
OG0022208	OG0022208	0	1	0	0	0	0	1
OG0022209	OG0022209	1	0	0	0	0	0	1
OG0022210	OG0022210	0	0	1	0	0	0	1
OG0022211	OG0022211	1	0	0	0	0	0	1
OG0022212	OG0022212	0	0	0	1	0	0	1
OG0022213	OG0022213	0	1	0	0	0	0	1
OG0022214	OG0022214	1	0	0	0	0	0	1
OG0022215	OG0022215	0	0	0	0	0	1	1
OG0022216	OG0022216	0	0	1	0	0	0	1
OG0022217	OG0022217	0	1	0	0	0	0	1
OG0022218	OG0022218	0	0	0	0	0	1	1
OG0022219	OG0022219	0	0	0	1	0	0	1
OG0022220	OG0022220	0	0	0	0	0	1	1
OG0022221	OG0022221	0	0	1	0	0	0	1
OG0022222	OG0022222	0	0	0	1	0	0	1
OG0022223	OG0022223	1	0	0	0	0	0	1
OG0022224	OG0022224	0	0	1	0	0	0	1
OG0022225	OG0022225	0	1	0	0	0	0	1
OG0022226	OG0022226	0	0	0	0	0	1	1
OG0022227	OG0022227	0	1	0	0	0	0	1
OG0022228	OG0022228	0	0	1	0	0	0	1
OG0022229	OG0022229	1	0	0	0	0	0	1
OG0022230	OG0022230	0	0	1	0	0	0	1
OG0022231	OG0022231	0	0	0	0	0	1	1
OG0022232	OG0022232	1	0	0	0	0	0	1
OG0022233	OG0022233	0	0	0	1	0	0	1
OG0022234	OG0022234	0	0	0	1	0	0	1
OG0022235	OG0022235	0	0	0	1	0	0	1
OG0022236	OG0022236	0	0	0	1	0	0	1
OG0022237	OG0022237	0	0	1	0	0	0	1
OG0022238	OG0022238	0	1	0	0	0	0	1
OG0022239	OG0022239	1	0	0	0	0	0	1
OG0022240	OG0022240	0	1	0	0	0	0	1
OG0022241	OG0022241	0	0	0	1	0	0	1
OG0022242	OG0022242	0	0	0	1	0	0	1
OG0022243	OG0022243	0	0	0	0	0	1	1
OG0022244	OG0022244	0	0	0	0	0	1	1
OG0022245	OG0022245	1	0	0	0	0	0	1
OG0022246	OG0022246	0	0	0	1	0	0	1
OG0022247	OG0022247	0	0	1	0	0	0	1
OG0022248	OG0022248	0	0	1	0	0	0	1
OG0022249	OG0022249	0	0	1	0	0	0	1
OG0022250	OG0022250	1	0	0	0	0	0	1
OG0022251	OG0022251	1	0	0	0	0	0	1
OG0022252	OG0022252	0	0	1	0	0	0	1
OG0022254	OG0022254	0	0	0	1	0	0	1
OG0022255	OG0022255	0	1	0	0	0	0	1
OG0022256	OG0022256	0	0	0	0	0	1	1
OG0022257	OG0022257	1	0	0	0	0	0	1
OG0022258	OG0022258	0	0	0	0	0	1	1
OG0022259	OG0022259	0	1	0	0	0	0	1
OG0022260	OG0022260	0	0	1	0	0	0	1
OG0022261	OG0022261	0	0	0	1	0	0	1
OG0022262	OG0022262	0	1	0	0	0	0	1
OG0022263	OG0022263	0	1	0	0	0	0	1
OG0022264	OG0022264	0	0	1	0	0	0	1
OG0022265	OG0022265	0	0	0	1	0	0	1
OG0022266	OG0022266	0	0	0	0	0	1	1
OG0022267	OG0022267	0	0	0	1	0	0	1
OG0022268	OG0022268	0	0	0	0	0	1	1
OG0022269	OG0022269	0	0	0	0	0	1	1
OG0022270	OG0022270	0	0	0	1	0	0	1
OG0022271	OG0022271	0	0	0	1	0	0	1
OG0022272	OG0022272	0	0	1	0	0	0	1
OG0022273	OG0022273	1	0	0	0	0	0	1
OG0022274	OG0022274	0	0	0	1	0	0	1
OG0022275	OG0022275	0	0	1	0	0	0	1
OG0022276	OG0022276	0	0	0	1	0	0	1
OG0022277	OG0022277	1	0	0	0	0	0	1
OG0022278	OG0022278	0	0	0	1	0	0	1
OG0022279	OG0022279	0	0	0	1	0	0	1
OG0022280	OG0022280	1	0	0	0	0	0	1
OG0022281	OG0022281	0	0	0	0	0	1	1
OG0022282	OG0022282	0	0	0	1	0	0	1
OG0022283	OG0022283	1	0	0	0	0	0	1
OG0022284	OG0022284	0	0	0	0	0	1	1
OG0022285	OG0022285	0	0	1	0	0	0	1
OG0022286	OG0022286	0	0	0	1	0	0	1
OG0022287	OG0022287	1	0	0	0	0	0	1
OG0022288	OG0022288	0	0	0	0	0	1	1
OG0022289	OG0022289	0	1	0	0	0	0	1
OG0022290	OG0022290	0	0	0	1	0	0	1
OG0022291	OG0022291	0	0	1	0	0	0	1
OG0022292	OG0022292	1	0	0	0	0	0	1
OG0022293	OG0022293	0	1	0	0	0	0	1
OG0022294	OG0022294	0	0	0	0	0	1	1
OG0022295	OG0022295	1	0	0	0	0	0	1
OG0022296	OG0022296	0	0	0	0	0	1	1
OG0022297	OG0022297	0	0	0	0	0	1	1
OG0022298	OG0022298	0	1	0	0	0	0	1
OG0022299	OG0022299	0	1	0	0	0	0	1
OG0022300	OG0022300	0	1	0	0	0	0	1
OG0022301	OG0022301	0	0	1	0	0	0	1
OG0022302	OG0022302	0	0	0	0	0	1	1
OG0022303	OG0022303	0	1	0	0	0	0	1
OG0022304	OG0022304	0	0	0	0	0	1	1
OG0022305	OG0022305	0	1	0	0	0	0	1
OG0022306	OG0022306	0	0	1	0	0	0	1
OG0022307	OG0022307	0	0	1	0	0	0	1
OG0022308	OG0022308	0	1	0	0	0	0	1
OG0022309	OG0022309	0	0	0	1	0	0	1
OG0022310	OG0022310	1	0	0	0	0	0	1
OG0022311	OG0022311	0	0	1	0	0	0	1
OG0022312	OG0022312	0	0	1	0	0	0	1
OG0022313	OG0022313	0	0	1	0	0	0	1
OG0022314	OG0022314	0	0	1	0	0	0	1
OG0022315	OG0022315	0	0	0	1	0	0	1
OG0022316	OG0022316	1	0	0	0	0	0	1
OG0022317	OG0022317	0	0	0	1	0	0	1
OG0022318	OG0022318	0	1	0	0	0	0	1
OG0022319	OG0022319	0	0	1	0	0	0	1
OG0022320	OG0022320	1	0	0	0	0	0	1
OG0022321	OG0022321	0	1	0	0	0	0	1
OG0022322	OG0022322	0	0	0	1	0	0	1
OG0022323	OG0022323	1	0	0	0	0	0	1
OG0022324	OG0022324	0	0	1	0	0	0	1
OG0022325	OG0022325	0	0	0	1	0	0	1
OG0022326	OG0022326	0	0	0	0	0	1	1
OG0022327	OG0022327	1	0	0	0	0	0	1
OG0022328	OG0022328	1	0	0	0	0	0	1
OG0022329	OG0022329	0	0	0	1	0	0	1
OG0022330	OG0022330	0	0	1	0	0	0	1
OG0022333	OG0022333	1	0	0	0	0	0	1
OG0022334	OG0022334	1	0	0	0	0	0	1
OG0022335	OG0022335	0	0	0	0	0	1	1
OG0022336	OG0022336	0	0	0	0	0	1	1
OG0022337	OG0022337	0	0	1	0	0	0	1
OG0022338	OG0022338	0	0	0	1	0	0	1
OG0022339	OG0022339	0	0	1	0	0	0	1
OG0022340	OG0022340	0	0	1	0	0	1	0
OG0022341	OG0022341	0	0	1	0	0	1	0
OG0022342	OG0022342	0	0	1	0	0	1	0
OG0022343	OG0022343	0	0	1	0	0	1	0
OG0022344	OG0022344	0	0	1	0	0	1	0
OG0022345	OG0022345	0	0	1	0	0	1	0
OG0022346	OG0022346	0	0	1	0	0	1	0
OG0022347	OG0022347	0	0	1	0	0	1	0
OG0022348	OG0022348	0	0	1	0	0	1	0
OG0022349	OG0022349	0	0	1	0	0	1	0
OG0022350	OG0022350	0	0	1	0	0	1	0
OG0022351	OG0022351	0	0	1	0	0	1	0
OG0022352	OG0022352	0	0	1	0	0	1	0
OG0022353	OG0022353	0	0	1	0	0	1	0
OG0022354	OG0022354	1	0	0	0	0	1	0
OG0022355	OG0022355	0	0	1	0	0	1	0
OG0022356	OG0022356	0	0	1	0	0	1	0
OG0022357	OG0022357	0	0	1	0	0	1	0
OG0022358	OG0022358	0	0	1	0	0	1	0
OG0022359	OG0022359	0	0	1	0	0	1	0
OG0022360	OG0022360	0	0	1	0	0	1	0
OG0022361	OG0022361	0	0	1	0	0	1	0
OG0022362	OG0022362	0	0	1	0	0	1	0
OG0022363	OG0022363	0	0	1	0	0	1	0
OG0022364	OG0022364	0	0	1	0	0	1	0
OG0022365	OG0022365	0	0	1	0	0	1	0
OG0022366	OG0022366	0	0	1	0	0	1	0
OG0022367	OG0022367	0	0	1	0	0	1	0
OG0022368	OG0022368	0	0	1	0	0	1	0
OG0022369	OG0022369	0	0	1	0	0	1	0
OG0022370	OG0022370	0	0	1	0	0	1	0
OG0022371	OG0022371	0	0	1	0	0	1	0
OG0022372	OG0022372	0	0	1	0	0	1	0
OG0022373	OG0022373	0	0	1	0	0	1	0
OG0022374	OG0022374	0	0	1	0	0	1	0
OG0022375	OG0022375	0	0	1	0	0	1	0
OG0022376	OG0022376	0	0	1	0	0	1	0
OG0022377	OG0022377	0	0	1	0	0	1	0
OG0022378	OG0022378	0	0	1	0	0	1	0
OG0022379	OG0022379	0	0	1	0	0	1	0
OG0022380	OG0022380	0	0	1	0	0	1	0
OG0022381	OG0022381	0	0	1	0	0	1	0
OG0022382	OG0022382	0	0	1	0	0	1	0
OG0022383	OG0022383	0	0	1	0	0	1	0
OG0022384	OG0022384	0	0	1	0	0	1	0
OG0022385	OG0022385	0	0	1	0	0	1	0
OG0022386	OG0022386	0	0	1	0	0	1	0
OG0022387	OG0022387	0	0	1	0	0	1	0
OG0022388	OG0022388	0	0	1	0	0	1	0
OG0022389	OG0022389	0	0	1	0	0	1	0
OG0022390	OG0022390	0	0	1	0	0	1	0
OG0022391	OG0022391	0	0	1	0	0	1	0
OG0022392	OG0022392	0	0	1	0	0	1	0
OG0022393	OG0022393	0	0	1	0	0	1	0
OG0022394	OG0022394	0	0	1	0	0	1	0
OG0022395	OG0022395	0	0	1	0	0	1	0
OG0022396	OG0022396	0	0	1	0	0	1	0
OG0022397	OG0022397	0	0	1	0	0	1	0
OG0022398	OG0022398	0	0	1	0	0	1	0
OG0022399	OG0022399	0	0	1	0	0	1	0
OG0022400	OG0022400	0	0	1	0	0	1	0
OG0022401	OG0022401	0	0	1	0	0	1	0
OG0022402	OG0022402	0	0	1	0	0	1	0
OG0022403	OG0022403	0	0	1	0	0	1	0
OG0022404	OG0022404	0	0	1	0	0	1	0
OG0022405	OG0022405	0	0	1	0	0	1	0
OG0022406	OG0022406	0	0	1	0	0	1	0
OG0022407	OG0022407	0	0	1	0	0	1	0
OG0022408	OG0022408	0	0	1	0	0	1	0
OG0022409	OG0022409	0	0	1	0	0	1	0
OG0022410	OG0022410	0	0	1	0	0	1	0
OG0022411	OG0022411	0	0	1	0	0	1	0
OG0022412	OG0022412	0	0	1	0	0	1	0
OG0022413	OG0022413	0	0	1	0	0	1	0
OG0022414	OG0022414	0	0	1	0	0	1	0
OG0022415	OG0022415	0	0	1	0	0	1	0
OG0022416	OG0022416	0	0	1	0	0	1	0
OG0022417	OG0022417	0	0	1	0	0	1	0
OG0022418	OG0022418	0	0	1	0	0	1	0
OG0022419	OG0022419	0	0	1	0	0	1	0
OG0022420	OG0022420	0	0	1	0	0	1	0
OG0022421	OG0022421	0	0	1	0	0	1	0
OG0022422	OG0022422	0	0	1	0	0	1	0
OG0022423	OG0022423	0	0	1	0	0	1	0
OG0022424	OG0022424	0	0	1	0	0	1	0
OG0022425	OG0022425	0	0	1	0	0	1	0
OG0022426	OG0022426	0	0	1	0	0	1	0
OG0022427	OG0022427	0	0	1	0	0	1	0
OG0022428	OG0022428	0	0	0	1	0	1	0
OG0022429	OG0022429	0	0	1	0	0	1	0
OG0022430	OG0022430	0	0	1	0	0	1	0
OG0022431	OG0022431	0	0	1	0	0	1	0
OG0022432	OG0022432	0	0	1	0	0	1	0
OG0022433	OG0022433	0	0	1	0	0	1	0
OG0022434	OG0022434	0	0	1	0	0	1	0
OG0022435	OG0022435	0	0	1	0	0	1	0
OG0022436	OG0022436	0	0	1	0	0	1	0
OG0022437	OG0022437	0	0	1	0	0	1	0
OG0022438	OG0022438	0	0	1	0	0	1	0
OG0022439	OG0022439	0	0	1	0	0	1	0
OG0022440	OG0022440	0	0	1	0	0	1	0
OG0022441	OG0022441	0	0	1	0	0	1	0
OG0022442	OG0022442	0	0	1	0	0	1	0
OG0022443	OG0022443	0	0	1	0	0	1	0
OG0022444	OG0022444	0	0	1	0	0	1	0
OG0022445	OG0022445	0	0	1	0	0	1	0
OG0022446	OG0022446	0	0	1	0	0	1	0
OG0022447	OG0022447	0	0	1	0	0	1	0
OG0022448	OG0022448	0	0	1	0	0	1	0
OG0022449	OG0022449	0	0	1	0	0	1	0
OG0022450	OG0022450	0	0	1	0	0	1	0
OG0022451	OG0022451	0	0	1	0	0	1	0
OG0022452	OG0022452	0	0	1	0	0	1	0
OG0022453	OG0022453	0	0	1	0	0	1	0
OG0022454	OG0022454	0	0	1	0	0	1	0
OG0022455	OG0022455	0	0	1	0	0	1	0
OG0022456	OG0022456	0	0	1	0	0	1	0
OG0022457	OG0022457	0	0	1	0	0	1	0
OG0022458	OG0022458	0	0	1	0	0	1	0
OG0022459	OG0022459	0	0	1	0	0	1	0
OG0022460	OG0022460	0	0	1	0	0	1	0
OG0022461	OG0022461	0	0	1	0	0	1	0
OG0022462	OG0022462	0	0	1	0	0	1	0
OG0022463	OG0022463	0	0	1	0	0	1	0
OG0022464	OG0022464	1	0	0	0	0	1	0
OG0022465	OG0022465	0	0	1	0	0	1	0
OG0022466	OG0022466	0	0	1	0	0	1	0
OG0022467	OG0022467	0	0	1	0	0	1	0
OG0022468	OG0022468	0	0	1	0	0	1	0
OG0022469	OG0022469	0	0	1	0	0	1	0
OG0022470	OG0022470	0	0	1	0	0	1	0
OG0022471	OG0022471	0	0	1	0	0	1	0
OG0022472	OG0022472	0	0	1	0	0	1	0
OG0022473	OG0022473	0	0	1	0	0	1	0
OG0022474	OG0022474	0	0	1	0	0	1	0
OG0022475	OG0022475	0	0	1	0	0	1	0
OG0022476	OG0022476	0	0	1	0	0	1	0
OG0022477	OG0022477	0	0	1	0	0	1	0
OG0022478	OG0022478	0	0	1	0	0	1	0
OG0022479	OG0022479	0	0	0	1	0	1	0
OG0022480	OG0022480	0	0	1	0	0	1	0
OG0022481	OG0022481	0	0	1	0	0	1	0
OG0022482	OG0022482	0	0	1	0	0	1	0
OG0022483	OG0022483	0	0	1	0	0	1	0
OG0022484	OG0022484	0	0	1	0	0	1	0
OG0022485	OG0022485	0	0	1	0	0	1	0
